# Constructed from biom file
#OTU ID	F1_T1_y2016_seqrunA	F10_T1_y2016_seqrunA	F2_T1_y2016_seqrunA	F3_T1_y2016_seqrunA	F4_T1_y2016_seqrunA	F5_T1_y2016_seqrunA	F6_T1_y2016_seqrunA	F7_T1_y2016_seqrunA	F8_T1_y2016_seqrunA	F9_T1_y2016_seqrunA	S1_T1_y2016_seqrunA	S10_T1_y2016_seqrunA	S2_T1_y2016_seqrunA	S3_T1_y2016_seqrunA	S4_T1_y2016_seqrunA	S5_T1_y2016_seqrunA	S6_T1_y2016_seqrunA	S7_T1_y2016_seqrunA	S8_T1_y2016_seqrunA	S9_T1_y2016_seqrunA
7a65dcd6d23b0efe3c4da7ffadd33487	10.0	31.0	36.0	45.0	185.0	29.0	19.0	19.0	12.0	20.0	12.0	7.0	10.0	37.0	18.0	17.0	4.0	39.0	11.0	9.0
81b6ef857ef8ed801e61a1107276df84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
090fad81bc0f3d70962c1eda8a7a93ec	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29b1f573de10d9144027322e3bac9470	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78ab423f7d4bcc627940be47ebaf3ea1	0.0	7.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc17406a59878fe132b30ce2f25cdc07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188e88b7e8c8a37bb9b16ef77dfca527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
692d79d5416314c4ae89a04f14736249	4.0	7.0	3.0	0.0	1.0	170.0	0.0	8.0	40.0	1.0	0.0	0.0	2.0	3.0	1.0	3.0	3.0	0.0	0.0	9.0
80350afc89cc7ddbd59ab039e0c300a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84dbf6ca72660a0fee61da585acf9347	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2ce64fef8ada220b5884e1a3196bb11	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e8eb499a7386e9a3812fdae5ae05c50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178b41026c2a793d994aff2d38959fa7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a709bda27633f3ea1f75081104ac770	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acc37bd8360ed9b946971c050d2debe7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99a2f14a52ebf17f112cbcfe41cc8748	178.0	35.0	2.0	261.0	64.0	5.0	106.0	195.0	82.0	77.0	251.0	341.0	216.0	59.0	119.0	371.0	400.0	182.0	268.0	294.0
e7ef005a82b035944aa4cc0a5f806fed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6833d788c9f7fa9de45e0840be9ef38d	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d56d0c9d502670f6a3264a5fe573acb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0344fcb38c45f433d10eefc3db03a576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
11a84b5e89e6a7d663ac9f13cd1731d2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6691a4f64501a6eea7340e9e856b77c	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847f73286f086d05233731f6d30a3710	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61ea7dbe5b204fb4cecdf7dde1bb6495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2009d448f09c0a0f95cb7240ac685471	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34631761206d0749936cf3dc7081c036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ac92d377b389761c1373b04d3ee1dab2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
1eb0a3d814f3ac38235a8032d2cc1cd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
87e9a120ff79c55d496df71a465b09b5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f889d79ea25ec58fa0b74cda902a3c3	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
f3a2569930228ba16ad57773d872197a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e5a564b3d69dbfffc25bc8817bb383d	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4950f823a279f431cafd38ae550ac49	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b13f348599e4261188ec19a39d44aa0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3296e3cd4e5dfc67e0e4554f782c584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
d4e4e2361fca2193f369482de3b9e624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
0cf9422015d84d33fe79da3c46c89394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60b5f4a4bb5e508d8ee8ec8c813259b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a668b0f7c23e5bd40f56af9be3ac67bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276e6cb43309484150e6d6429f87ce10	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
26f39876a4d73983eb41f7a33c6e3b5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e2c0174f206290e3431658193b72a323	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad9d0ba01d910be24527867e5aae6134	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ab606959ccfdb1ee894674fef435bc3	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111ea1b0c787cc40dd444707a3ab34d0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131fbb8932c5d40478f5d02c7199b18b	21.0	68.0	87.0	82.0	8.0	9.0	30.0	30.0	38.0	24.0	45.0	1.0	32.0	45.0	41.0	6.0	1.0	1.0	22.0	1.0
1b942703636d8052f9eec1d4d5926175	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cce9337eb976e351602a77affc22ad4	0.0	0.0	1.0	0.0	3.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccd3f60582c8924c365d0a83de4a613a	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
adadaf4a36ba9a9718e0668298797fa2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9caddb3f6b00cd4a808ff3f6f5622a1c	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a0578cf386c35d67802a3c6990249e1	158.0	134.0	271.0	54.0	10.0	6.0	57.0	49.0	298.0	191.0	80.0	15.0	112.0	94.0	51.0	96.0	56.0	40.0	0.0	27.0
81f6a082ccf7973a93f0ef1589e00165	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28873cc90be6d5dd4a69ae1ea2d1af73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d01a8e15f82a973861f765f1b1bffc7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
71021e584c81befc4f7ee4d2c41a03fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
7488eab6b2f5448033d6bc0c56c8f393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b4583678bef68d296d82e51a9408e8d	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7825038d95df20029b5ecfe6d6185e96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
5852fd4f41ef7b7bd6c19cbec2261762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
cc55a987674f40021c534d182b1bcc17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29d3a657e7d2511ef3536cd296eee46b	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
4f6ed50cedb83ca007538d6c3da4218c	4.0	0.0	0.0	0.0	3.0	0.0	21.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	4.0	4.0	6.0
86e22307bbfdd83f9b252ebcfaaf92e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
4aca183026406b253d12c5dab94fb7b0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f63b126511491df12ae863284df3ad9	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	2.0
8bcdaa537386f28cff60385fca6c8576	0.0	0.0	18.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
57e7ef5dcc918212178745b9bfe894b4	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d25bd2ce6a552e9b45f8fff4197f7309	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
9fadaa31bfde8be8063e2e413609bbd0	1.0	3.0	4.0	54.0	7.0	0.0	0.0	0.0	60.0	191.0	18.0	0.0	2.0	34.0	0.0	0.0	0.0	0.0	21.0	0.0
703013e4807093bfc4136a175ed98f72	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b31357cd71925a4cb2db0b3bbb565433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9d242fba43d131e302cc608144d18c85	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
